Country/Region;Date;Confirmed;Recovered;Mes;Año
Greece;15/06/2020;3134;1374;6;2020
Guatemala;15/06/2020;10272;1966;6;2020
Guinea;15/06/2020;4572;3259;6;2020
Guyana;15/06/2020;159;99;6;2020
Haiti;15/06/2020;4441;24;6;2020
Holy See;15/06/2020;12;12;6;2020
Honduras;15/06/2020;9178;1025;6;2020
Hungary;15/06/2020;4076;2485;6;2020
Iceland;15/06/2020;1811;1797;6;2020
India;15/06/2020;343091;180013;6;2020
Indonesia;15/06/2020;39294;15123;6;2020
Iran;15/06/2020;189876;150590;6;2020
Iraq;15/06/2020;21315;9271;6;2020
Ireland;15/06/2020;25321;22698;6;2020
Israel;15/06/2020;19237;15415;6;2020
Italy;15/06/2020;237290;177010;6;2020
Jamaica;15/06/2020;621;430;6;2020
Japan;15/06/2020;17439;15567;6;2020
Jordan;15/06/2020;979;692;6;2020
Kazakhstan;15/06/2020;15192;9388;6;2020
Kenya;15/06/2020;3727;1286;6;2020
South Korea;15/06/2020;12155;10760;6;2020
Kuwait;15/06/2020;36431;27531;6;2020
Kyrgyzstan;15/06/2020;2472;1847;6;2020
Latvia;15/06/2020;1097;845;6;2020
Lebanon;15/06/2020;1464;875;6;2020
Liberia;15/06/2020;498;221;6;2020
Liechtenstein;15/06/2020;82;81;6;2020
Lithuania;15/06/2020;1773;1429;6;2020
Luxembourg;15/06/2020;4072;3931;6;2020
Madagascar;15/06/2020;1290;384;6;2020
Malaysia;15/06/2020;8494;7400;6;2020
Maldives;15/06/2020;2065;1540;6;2020
Malta;15/06/2020;650;603;6;2020
Mauritania;15/06/2020;1887;360;6;2020
Mauritius;15/06/2020;337;325;6;2020
Mexico;15/06/2020;150264;112292;6;2020
Moldova;15/06/2020;11879;6794;6;2020
Monaco;15/06/2020;99;93;6;2020
Mongolia;15/06/2020;197;109;6;2020
Montenegro;15/06/2020;326;315;6;2020
Morocco;15/06/2020;8885;7828;6;2020
Namibia;15/06/2020;32;17;6;2020
Nepal;15/06/2020;6211;1041;6;2020
Netherlands;15/06/2020;101;98;6;2020
Netherlands;15/06/2020;22;19;6;2020
Netherlands;15/06/2020;77;62;6;2020
Netherlands;15/06/2020;48948;0;6;2020
New Zealand;15/06/2020;1506;1482;6;2020
Nicaragua;15/06/2020;1464;953;6;2020
Niger;15/06/2020;980;885;6;2020
Nigeria;15/06/2020;16658;5349;6;2020
North Macedonia;15/06/2020;4157;1723;6;2020
Norway;15/06/2020;8647;8138;6;2020
Oman;15/06/2020;24524;9533;6;2020
Pakistan;15/06/2020;148921;56390;6;2020
Panama;15/06/2020;21422;13766;6;2020
Papua New Guinea;15/06/2020;8;8;6;2020
Paraguay;15/06/2020;1296;673;6;2020
Peru;15/06/2020;232992;119409;6;2020
Philippines;15/06/2020;26420;6252;6;2020
Poland;15/06/2020;29788;14383;6;2020
Portugal;15/06/2020;37036;22852;6;2020
Qatar;15/06/2020;80876;58681;6;2020
Romania;15/06/2020;22165;15817;6;2020
Russia;15/06/2020;536484;284021;6;2020
Rwanda;15/06/2020;612;338;6;2020
Saint Lucia;15/06/2020;19;18;6;2020
Saint Vincent and the Grenadines;15/06/2020;27;25;6;2020
San Marino;15/06/2020;694;575;6;2020
Saudi Arabia;15/06/2020;132048;87890;6;2020
Senegal;15/06/2020;5173;3424;6;2020
Serbia;15/06/2020;12367;11561;6;2020
Seychelles;15/06/2020;11;11;6;2020
Singapore;15/06/2020;40818;30366;6;2020
Slovakia;15/06/2020;1552;1410;6;2020
Slovenia;15/06/2020;1496;1359;6;2020
Somalia;15/06/2020;2642;622;6;2020
South Africa;15/06/2020;73533;39867;6;2020
Spain;15/06/2020;244109;150376;6;2020
Sri Lanka;15/06/2020;1905;1342;6;2020
Sudan;15/06/2020;7435;2720;6;2020
Suriname;15/06/2020;229;48;6;2020
Sweden;15/06/2020;52383;0;6;2020
Switzerland;15/06/2020;31131;28900;6;2020
Taiwan*;15/06/2020;445;433;6;2020
Tanzania;15/06/2020;509;183;6;2020
Thailand;15/06/2020;3135;2987;6;2020
Togo;15/06/2020;531;299;6;2020
Trinidad and Tobago;15/06/2020;123;109;6;2020
Tunisia;15/06/2020;1110;999;6;2020
Turkey;15/06/2020;179831;152364;6;2020
Uganda;15/06/2020;705;299;6;2020
Ukraine;15/06/2020;32536;14771;6;2020
United Arab Emirates;15/06/2020;42636;28129;6;2020
United Kingdom;15/06/2020;144;127;6;2020
United Kingdom;15/06/2020;187;115;6;2020
United Kingdom;15/06/2020;568;512;6;2020
United Kingdom;15/06/2020;176;174;6;2020
United Kingdom;15/06/2020;336;312;6;2020
United Kingdom;15/06/2020;11;10;6;2020
United Kingdom;15/06/2020;272430;0;6;2020
Uruguay;15/06/2020;848;792;6;2020
US;15/06/2020;2114026;576334;6;2020
Uzbekistan;15/06/2020;5263;4019;6;2020
Venezuela;15/06/2020;3062;835;6;2020
Vietnam;15/06/2020;334;323;6;2020
Zambia;15/06/2020;1382;1142;6;2020
Zimbabwe;15/06/2020;387;54;6;2020
Dominica;15/06/2020;18;16;6;2020
Grenada;15/06/2020;23;22;6;2020
Mozambique;15/06/2020;609;0;6;2020
Syria;15/06/2020;177;0;6;2020
Timor-Leste;15/06/2020;24;0;6;2020
Belize;15/06/2020;21;16;6;2020
Laos;15/06/2020;19;19;6;2020
Libya;15/06/2020;467;70;6;2020
West Bank and Gaza;15/06/2020;505;415;6;2020
Guinea-Bissau;15/06/2020;1492;153;6;2020
Mali;15/06/2020;1860;1125;6;2020
Saint Kitts and Nevis;15/06/2020;15;15;6;2020
Canada;15/06/2020;5;0;6;2020
Canada;15/06/2020;11;0;6;2020
Kosovo;15/06/2020;1486;953;6;2020
Burma;15/06/2020;262;175;6;2020
United Kingdom;15/06/2020;3;3;6;2020
United Kingdom;15/06/2020;8;7;6;2020
United Kingdom;15/06/2020;12;11;6;2020
Botswana;15/06/2020;60;24;6;2020
Burundi;15/06/2020;85;45;6;2020
Sierra Leone;15/06/2020;1176;683;6;2020
Malawi;15/06/2020;555;69;6;2020
United Kingdom;15/06/2020;13;13;6;2020
France;15/06/2020;1;1;6;2020
South Sudan;15/06/2020;1693;49;6;2020
Western Sahara;15/06/2020;9;8;6;2020
Sao Tome and Principe;15/06/2020;662;177;6;2020
Yemen;15/06/2020;844;79;6;2020
Comoros;15/06/2020;176;114;6;2020
Tajikistan;15/06/2020;5097;3503;6;2020
Lesotho;15/06/2020;4;2;6;2020
Afghanistan;16/06/2020;26310;5508;6;2020
Albania;16/06/2020;1672;1064;6;2020
Algeria;16/06/2020;11147;7842;6;2020
Andorra;16/06/2020;854;789;6;2020
Angola;16/06/2020;148;64;6;2020
Antigua and Barbuda;16/06/2020;26;22;6;2020
Argentina;16/06/2020;34159;10174;6;2020
Armenia;16/06/2020;17489;6571;6;2020
Australia;16/06/2020;108;105;6;2020
Australia;16/06/2020;3135;2770;6;2020
Australia;16/06/2020;29;29;6;2020
Australia;16/06/2020;1066;1052;6;2020
Australia;16/06/2020;440;436;6;2020
Australia;16/06/2020;228;213;6;2020
Australia;16/06/2020;1762;1664;6;2020
Australia;16/06/2020;602;592;6;2020
Austria;16/06/2020;17189;16089;6;2020
Azerbaijan;16/06/2020;10662;5948;6;2020
Bahamas;16/06/2020;104;72;6;2020
Bahrain;16/06/2020;19553;13866;6;2020
Bangladesh;16/06/2020;94481;36264;6;2020
Barbados;16/06/2020;97;83;6;2020
Belarus;16/06/2020;55369;31273;6;2020
Belgium;16/06/2020;60155;16625;6;2020
Benin;16/06/2020;532;236;6;2020
Bhutan;16/06/2020;67;24;6;2020
Bolivia;16/06/2020;19883;3752;6;2020
Bosnia and Herzegovina;16/06/2020;3085;2178;6;2020
Brazil;16/06/2020;923189;490005;6;2020
Brunei;16/06/2020;141;138;6;2020
Bulgaria;16/06/2020;3453;1817;6;2020
Burkina Faso;16/06/2020;895;807;6;2020
Cabo Verde;16/06/2020;781;354;6;2020
Cambodia;16/06/2020;128;126;6;2020
Cameroon;16/06/2020;9864;5570;6;2020
Canada;16/06/2020;7482;0;6;2020
Canada;16/06/2020;2756;0;6;2020
Canada;16/06/2020;304;0;6;2020
Canada;16/06/2020;163;0;6;2020
Canada;16/06/2020;261;0;6;2020
Canada;16/06/2020;1061;0;6;2020
Canada;16/06/2020;34174;0;6;2020
Canada;16/06/2020;27;0;6;2020
Canada;16/06/2020;54146;0;6;2020
Canada;16/06/2020;684;0;6;2020
Central African Republic;16/06/2020;2410;396;6;2020
Chad;16/06/2020;853;720;6;2020
Chile;16/06/2020;218728;156232;6;2020
China;16/06/2020;991;985;6;2020
China;16/06/2020;731;584;6;2020
China;16/06/2020;582;573;6;2020
China;16/06/2020;362;356;6;2020
China;16/06/2020;149;137;6;2020
China;16/06/2020;1628;1593;6;2020
China;16/06/2020;254;252;6;2020
China;16/06/2020;147;145;6;2020
China;16/06/2020;171;163;6;2020
China;16/06/2020;336;0;6;2020
China;16/06/2020;947;934;6;2020
China;16/06/2020;1276;0;6;2020
China;16/06/2020;1112;1069;6;2020
China;16/06/2020;68135;63623;6;2020
China;16/06/2020;1019;1015;6;2020
China;16/06/2020;238;234;6;2020
China;16/06/2020;653;653;6;2020
China;16/06/2020;932;931;6;2020
China;16/06/2020;155;153;6;2020
China;16/06/2020;152;147;6;2020
China;16/06/2020;45;45;6;2020
China;16/06/2020;75;75;6;2020
China;16/06/2020;18;18;6;2020
China;16/06/2020;313;306;6;2020
China;16/06/2020;792;783;6;2020
China;16/06/2020;695;667;6;2020
China;16/06/2020;198;198;6;2020
China;16/06/2020;589;565;6;2020
China;16/06/2020;196;189;6;2020
China;16/06/2020;1;1;6;2020
China;16/06/2020;76;73;6;2020
China;16/06/2020;185;183;6;2020
China;16/06/2020;1269;1267;6;2020
Colombia;16/06/2020;54931;19986;6;2020
Congo (Brazzaville);16/06/2020;883;391;6;2020
Congo (Kinshasa);16/06/2020;4974;628;6;2020
Costa Rica;16/06/2020;1796;794;6;2020
Cote d'Ivoire;16/06/2020;5679;2637;6;2020
Croatia;16/06/2020;2255;2140;6;2020
Cuba;16/06/2020;2273;1994;6;2020
Cyprus;16/06/2020;985;816;6;2020
Czechia;16/06/2020;10111;7358;6;2020
Denmark;16/06/2020;187;187;6;2020
Greenland;16/06/2020;13;13;6;2020
Denmark;16/06/2020;12250;11125;6;2020
Djibouti;16/06/2020;4539;3324;6;2020
Dominican Republic;16/06/2020;23686;14133;6;2020
Ecuador;16/06/2020;47943;23684;6;2020
Egypt;16/06/2020;47856;12730;6;2020
El Salvador;16/06/2020;3941;2041;6;2020
Equatorial Guinea;16/06/2020;1664;515;6;2020
Eritrea;16/06/2020;121;39;6;2020
Estonia;16/06/2020;1975;1728;6;2020
Eswatini;16/06/2020;520;259;6;2020
Ethiopia;16/06/2020;3630;738;6;2020
Fiji;16/06/2020;18;18;6;2020
Finland;16/06/2020;7112;6200;6;2020
France;16/06/2020;1421;619;6;2020
France;16/06/2020;60;60;6;2020
France;16/06/2020;171;157;6;2020
France;16/06/2020;2333;2058;6;2020
France;16/06/2020;21;21;6;2020
France;16/06/2020;495;460;6;2020
France;16/06/2020;6;6;6;2020
France;16/06/2020;42;36;6;2020
France;16/06/2020;202;98;6;2020
France;16/06/2020;190223;69943;6;2020
Gabon;16/06/2020;4114;1432;6;2020
Gambia;16/06/2020;34;24;6;2020
Georgia;16/06/2020;879;724;6;2020
Germany;16/06/2020;188252;172842;6;2020
Ghana;16/06/2020;12193;4326;6;2020
Greece;16/06/2020;3148;1374;6;2020
Guatemala;16/06/2020;10706;2096;6;2020
Guinea;16/06/2020;4639;3327;6;2020
Guyana;16/06/2020;171;99;6;2020
Haiti;16/06/2020;4547;24;6;2020
Holy See;16/06/2020;12;12;6;2020
Honduras;16/06/2020;9656;1075;6;2020
Hungary;16/06/2020;4077;2516;6;2020
Iceland;16/06/2020;1812;1796;6;2020
India;16/06/2020;354065;186935;6;2020
Indonesia;16/06/2020;40400;15703;6;2020
Iran;16/06/2020;192439;152675;6;2020
Iraq;16/06/2020;22700;9862;6;2020
Ireland;16/06/2020;25334;22698;6;2020
Israel;16/06/2020;19495;15449;6;2020
Italy;16/06/2020;237500;178526;6;2020
Jamaica;16/06/2020;621;449;6;2020
Japan;16/06/2020;17484;15652;6;2020
Jordan;16/06/2020;981;693;6;2020
Kazakhstan;16/06/2020;15542;9647;6;2020
Kenya;16/06/2020;3860;1328;6;2020
South Korea;16/06/2020;12198;10774;6;2020
Kuwait;16/06/2020;36958;28206;6;2020
Kyrgyzstan;16/06/2020;2562;1902;6;2020
Latvia;16/06/2020;1098;875;6;2020
Lebanon;16/06/2020;1473;889;6;2020
Liberia;16/06/2020;509;222;6;2020
Liechtenstein;16/06/2020;82;81;6;2020
Lithuania;16/06/2020;1776;1441;6;2020
Luxembourg;16/06/2020;4075;3933;6;2020
Madagascar;16/06/2020;1317;417;6;2020
Malaysia;16/06/2020;8505;7733;6;2020
Maldives;16/06/2020;2094;1670;6;2020
Malta;16/06/2020;656;608;6;2020
Mauritania;16/06/2020;2057;373;6;2020
Mauritius;16/06/2020;337;325;6;2020
Mexico;16/06/2020;154863;115394;6;2020
Moldova;16/06/2020;12254;6901;6;2020
Monaco;16/06/2020;99;94;6;2020
Mongolia;16/06/2020;197;111;6;2020
Montenegro;16/06/2020;326;315;6;2020
Morocco;16/06/2020;8931;7937;6;2020
Namibia;16/06/2020;34;18;6;2020
Nepal;16/06/2020;6591;1158;6;2020
Netherlands;16/06/2020;101;98;6;2020
Netherlands;16/06/2020;23;19;6;2020
Netherlands;16/06/2020;77;62;6;2020
Netherlands;16/06/2020;49087;0;6;2020
New Zealand;16/06/2020;1506;1482;6;2020
Nicaragua;16/06/2020;1823;1238;6;2020
Niger;16/06/2020;1016;885;6;2020
Nigeria;16/06/2020;17148;5623;6;2020
North Macedonia;16/06/2020;4299;1757;6;2020
Norway;16/06/2020;8660;8138;6;2020
Oman;16/06/2020;25269;11089;6;2020
Pakistan;16/06/2020;154760;58437;6;2020
Panama;16/06/2020;21962;13774;6;2020
Papua New Guinea;16/06/2020;8;8;6;2020
Paraguay;16/06/2020;1303;699;6;2020
Peru;16/06/2020;237156;125205;6;2020
Philippines;16/06/2020;26781;6552;6;2020
Poland;16/06/2020;30195;14654;6;2020
Portugal;16/06/2020;37336;23212;6;2020
Qatar;16/06/2020;82077;60461;6;2020
Romania;16/06/2020;22415;16071;6;2020
Russia;16/06/2020;544725;293780;6;2020
Rwanda;16/06/2020;636;338;6;2020
Saint Lucia;16/06/2020;19;18;6;2020
Saint Vincent and the Grenadines;16/06/2020;29;25;6;2020
San Marino;16/06/2020;694;590;6;2020
Saudi Arabia;16/06/2020;136315;89540;6;2020
Senegal;16/06/2020;5247;3525;6;2020
Serbia;16/06/2020;12426;11624;6;2020
Seychelles;16/06/2020;11;11;6;2020
Singapore;16/06/2020;40969;31163;6;2020
Slovakia;16/06/2020;1552;1426;6;2020
Slovenia;16/06/2020;1499;1359;6;2020
Somalia;16/06/2020;2658;649;6;2020
South Africa;16/06/2020;76334;42063;6;2020
Spain;16/06/2020;244328;150376;6;2020
Sri Lanka;16/06/2020;1915;1371;6;2020
Sudan;16/06/2020;7740;2820;6;2020
Suriname;16/06/2020;236;48;6;2020
Sweden;16/06/2020;53323;0;6;2020
Switzerland;16/06/2020;31154;28900;6;2020
Taiwan*;16/06/2020;445;433;6;2020
Tanzania;16/06/2020;509;183;6;2020
Thailand;16/06/2020;3135;2993;6;2020
Togo;16/06/2020;537;344;6;2020
Trinidad and Tobago;16/06/2020;123;109;6;2020
Tunisia;16/06/2020;1125;1002;6;2020
Turkey;16/06/2020;181298;153379;6;2020
Uganda;16/06/2020;724;351;6;2020
Ukraine;16/06/2020;33209;15054;6;2020
United Arab Emirates;16/06/2020;42982;28861;6;2020
United Kingdom;16/06/2020;144;128;6;2020
United Kingdom;16/06/2020;193;123;6;2020
United Kingdom;16/06/2020;568;512;6;2020
United Kingdom;16/06/2020;176;174;6;2020
United Kingdom;16/06/2020;336;312;6;2020
United Kingdom;16/06/2020;11;10;6;2020
United Kingdom;16/06/2020;273507;0;6;2020
Uruguay;16/06/2020;849;801;6;2020
US;16/06/2020;2137731;583503;6;2020
Uzbekistan;16/06/2020;5493;4096;6;2020
Venezuela;16/06/2020;3150;835;6;2020
Vietnam;16/06/2020;334;325;6;2020
Zambia;16/06/2020;1405;1142;6;2020
Zimbabwe;16/06/2020;391;62;6;2020
Dominica;16/06/2020;18;16;6;2020
Grenada;16/06/2020;23;22;6;2020
Mozambique;16/06/2020;638;0;6;2020
Syria;16/06/2020;177;0;6;2020
Timor-Leste;16/06/2020;24;0;6;2020
Belize;16/06/2020;22;16;6;2020
Laos;16/06/2020;19;19;6;2020
Libya;16/06/2020;484;76;6;2020
West Bank and Gaza;16/06/2020;514;415;6;2020
Guinea-Bissau;16/06/2020;1492;153;6;2020
Mali;16/06/2020;1885;1145;6;2020
Saint Kitts and Nevis;16/06/2020;15;15;6;2020
Canada;16/06/2020;5;0;6;2020
Canada;16/06/2020;11;0;6;2020
Kosovo;16/06/2020;1486;953;6;2020
Burma;16/06/2020;262;179;6;2020
United Kingdom;16/06/2020;3;3;6;2020
United Kingdom;16/06/2020;8;7;6;2020
United Kingdom;16/06/2020;12;11;6;2020
Botswana;16/06/2020;60;24;6;2020
Burundi;16/06/2020;104;75;6;2020
Sierra Leone;16/06/2020;1225;686;6;2020
Malawi;16/06/2020;564;73;6;2020
United Kingdom;16/06/2020;13;13;6;2020
France;16/06/2020;1;1;6;2020
South Sudan;16/06/2020;1776;58;6;2020
Western Sahara;16/06/2020;9;8;6;2020
Sao Tome and Principe;16/06/2020;671;182;6;2020
Yemen;16/06/2020;885;91;6;2020
Comoros;16/06/2020;197;127;6;2020
Tajikistan;16/06/2020;5160;3624;6;2020
Lesotho;16/06/2020;4;2;6;2020
Afghanistan;17/06/2020;26874;6158;6;2020
Albania;17/06/2020;1722;1077;6;2020
Algeria;17/06/2020;11268;7943;6;2020
Andorra;17/06/2020;854;791;6;2020
Angola;17/06/2020;155;64;6;2020
Antigua and Barbuda;17/06/2020;26;22;6;2020
Argentina;17/06/2020;35552;10512;6;2020
Armenia;17/06/2020;18033;6814;6;2020
Australia;17/06/2020;108;105;6;2020
Australia;17/06/2020;3137;2770;6;2020
Australia;17/06/2020;29;29;6;2020
Australia;17/06/2020;1066;1052;6;2020
Australia;17/06/2020;440;436;6;2020
Australia;17/06/2020;228;215;6;2020
Australia;17/06/2020;1780;1678;6;2020
Australia;17/06/2020;603;592;6;2020
Austria;17/06/2020;17203;16099;6;2020
Azerbaijan;17/06/2020;10991;6075;6;2020
Bahamas;17/06/2020;104;72;6;2020
Bahrain;17/06/2020;19961;14185;6;2020
Bangladesh;17/06/2020;98489;38189;6;2020
Barbados;17/06/2020;97;85;6;2020
Belarus;17/06/2020;56032;32735;6;2020
Belgium;17/06/2020;60244;16684;6;2020
Benin;17/06/2020;572;237;6;2020
Bhutan;17/06/2020;67;24;6;2020
Bolivia;17/06/2020;20685;4002;6;2020
Bosnia and Herzegovina;17/06/2020;3141;2197;6;2020
Brazil;17/06/2020;955377;521046;6;2020
Brunei;17/06/2020;141;138;6;2020
Bulgaria;17/06/2020;3542;1880;6;2020
Burkina Faso;17/06/2020;899;809;6;2020
Cabo Verde;17/06/2020;792;377;6;2020
Cambodia;17/06/2020;128;126;6;2020
Cameroon;17/06/2020;9864;5570;6;2020
Canada;17/06/2020;7530;0;6;2020
Canada;17/06/2020;2775;0;6;2020
Canada;17/06/2020;306;0;6;2020
Canada;17/06/2020;164;0;6;2020
Canada;17/06/2020;261;0;6;2020
Canada;17/06/2020;1061;0;6;2020
Canada;17/06/2020;34382;0;6;2020
Canada;17/06/2020;27;0;6;2020
Canada;17/06/2020;54263;0;6;2020
Canada;17/06/2020;693;0;6;2020
Central African Republic;17/06/2020;2564;402;6;2020
Chad;17/06/2020;854;721;6;2020
Chile;17/06/2020;220628;181931;6;2020
China;17/06/2020;991;985;6;2020
China;17/06/2020;752;584;6;2020
China;17/06/2020;582;573;6;2020
China;17/06/2020;362;356;6;2020
China;17/06/2020;150;137;6;2020
China;17/06/2020;1628;1603;6;2020
China;17/06/2020;254;252;6;2020
China;17/06/2020;147;145;6;2020
China;17/06/2020;171;163;6;2020
China;17/06/2020;338;0;6;2020
China;17/06/2020;947;934;6;2020
China;17/06/2020;1276;0;6;2020
China;17/06/2020;1120;1071;6;2020
China;17/06/2020;68135;63623;6;2020
China;17/06/2020;1019;1015;6;2020
China;17/06/2020;238;234;6;2020
China;17/06/2020;653;653;6;2020
China;17/06/2020;932;931;6;2020
China;17/06/2020;155;153;6;2020
China;17/06/2020;152;147;6;2020
China;17/06/2020;45;45;6;2020
China;17/06/2020;75;75;6;2020
China;17/06/2020;18;18;6;2020
China;17/06/2020;314;306;6;2020
China;17/06/2020;792;783;6;2020
China;17/06/2020;697;668;6;2020
China;17/06/2020;198;198;6;2020
China;17/06/2020;589;567;6;2020
China;17/06/2020;197;191;6;2020
China;17/06/2020;1;1;6;2020
China;17/06/2020;76;73;6;2020
China;17/06/2020;185;183;6;2020
China;17/06/2020;1269;1267;6;2020
Colombia;17/06/2020;57046;20400;6;2020
Congo (Brazzaville);17/06/2020;883;391;6;2020
Congo (Kinshasa);17/06/2020;5100;640;6;2020
Costa Rica;17/06/2020;1871;899;6;2020
Cote d'Ivoire;17/06/2020;6063;2749;6;2020
Croatia;17/06/2020;2258;2141;6;2020
Cuba;17/06/2020;2280;1999;6;2020
Cyprus;17/06/2020;985;816;6;2020
Czechia;17/06/2020;10162;7399;6;2020
Denmark;17/06/2020;187;187;6;2020
Greenland;17/06/2020;13;13;6;2020
Denmark;17/06/2020;12294;11185;6;2020
Djibouti;17/06/2020;4545;3411;6;2020
Dominican Republic;17/06/2020;24105;14216;6;2020
Ecuador;17/06/2020;48490;23881;6;2020
Egypt;17/06/2020;49219;13141;6;2020
El Salvador;17/06/2020;4066;2137;6;2020
Equatorial Guinea;17/06/2020;1664;515;6;2020
Eritrea;17/06/2020;131;39;6;2020
Estonia;17/06/2020;1977;1743;6;2020
Eswatini;17/06/2020;563;262;6;2020
Ethiopia;17/06/2020;3759;849;6;2020
Fiji;17/06/2020;18;18;6;2020
Finland;17/06/2020;7117;6200;6;2020
France;17/06/2020;1554;663;6;2020
France;17/06/2020;60;60;6;2020
France;17/06/2020;171;157;6;2020
France;17/06/2020;2345;2066;6;2020
France;17/06/2020;21;21;6;2020
France;17/06/2020;497;460;6;2020
France;17/06/2020;6;6;6;2020
France;17/06/2020;42;36;6;2020
France;17/06/2020;202;98;6;2020
France;17/06/2020;190534;70223;6;2020
Gabon;17/06/2020;4229;1505;6;2020
Gambia;17/06/2020;34;24;6;2020
Georgia;17/06/2020;888;731;6;2020
Germany;17/06/2020;188604;173599;6;2020
Ghana;17/06/2020;12590;4410;6;2020
Greece;17/06/2020;3203;1374;6;2020
Guatemala;17/06/2020;11251;2200;6;2020
Guinea;17/06/2020;4668;3364;6;2020
Guyana;17/06/2020;171;102;6;2020
Haiti;17/06/2020;4688;24;6;2020
Holy See;17/06/2020;12;12;6;2020
Honduras;17/06/2020;10299;1116;6;2020
Hungary;17/06/2020;4078;2547;6;2020
Iceland;17/06/2020;1812;1793;6;2020
India;17/06/2020;366946;194325;6;2020
Indonesia;17/06/2020;41431;16243;6;2020
Iran;17/06/2020;195051;154812;6;2020
Iraq;17/06/2020;24254;10770;6;2020
Ireland;17/06/2020;25341;22698;6;2020
Israel;17/06/2020;19783;15459;6;2020
Italy;17/06/2020;237828;179455;6;2020
Jamaica;17/06/2020;626;451;6;2020
Japan;17/06/2020;17530;15753;6;2020
Jordan;17/06/2020;987;693;6;2020
Kazakhstan;17/06/2020;15877;9920;6;2020
Kenya;17/06/2020;4044;1353;6;2020
South Korea;17/06/2020;12257;10800;6;2020
Kuwait;17/06/2020;37533;28896;6;2020
Kyrgyzstan;17/06/2020;2657;1933;6;2020
Latvia;17/06/2020;1104;875;6;2020
Lebanon;17/06/2020;1489;907;6;2020
Liberia;17/06/2020;516;240;6;2020
Liechtenstein;17/06/2020;82;81;6;2020
Lithuania;17/06/2020;1778;1447;6;2020
Luxembourg;17/06/2020;4085;3935;6;2020
Madagascar;17/06/2020;1378;450;6;2020
Malaysia;17/06/2020;8515;7873;6;2020
Maldives;17/06/2020;2120;1677;6;2020
Malta;17/06/2020;662;610;6;2020
Mauritania;17/06/2020;2223;427;6;2020
Mauritius;17/06/2020;337;325;6;2020
Mexico;17/06/2020;159793;118504;6;2020
Moldova;17/06/2020;12732;7077;6;2020
Monaco;17/06/2020;99;94;6;2020
Mongolia;17/06/2020;201;127;6;2020
Montenegro;17/06/2020;333;315;6;2020
Morocco;17/06/2020;8997;7993;6;2020
Namibia;17/06/2020;36;19;6;2020
Nepal;17/06/2020;7177;1167;6;2020
Netherlands;17/06/2020;101;98;6;2020
Netherlands;17/06/2020;23;19;6;2020
Netherlands;17/06/2020;77;62;6;2020
Netherlands;17/06/2020;49204;0;6;2020
New Zealand;17/06/2020;1507;1482;6;2020
Nicaragua;17/06/2020;1823;1238;6;2020
Niger;17/06/2020;1020;893;6;2020
Nigeria;17/06/2020;17735;5967;6;2020
North Macedonia;17/06/2020;4482;1803;6;2020
Norway;17/06/2020;8692;8138;6;2020
Oman;17/06/2020;26079;11797;6;2020
Pakistan;17/06/2020;160118;59215;6;2020
Panama;17/06/2020;22597;13774;6;2020
Papua New Guinea;17/06/2020;8;8;6;2020
Paraguay;17/06/2020;1308;711;6;2020
Peru;17/06/2020;240908;128622;6;2020
Philippines;17/06/2020;27238;6820;6;2020
Poland;17/06/2020;30701;14921;6;2020
Portugal;17/06/2020;37672;23580;6;2020
Qatar;17/06/2020;83174;62172;6;2020
Romania;17/06/2020;22760;16117;6;2020
Russia;17/06/2020;552549;303800;6;2020
Rwanda;17/06/2020;639;347;6;2020
Saint Lucia;17/06/2020;19;18;6;2020
Saint Vincent and the Grenadines;17/06/2020;29;25;6;2020
San Marino;17/06/2020;696;591;6;2020
Saudi Arabia;17/06/2020;141234;91662;6;2020
Senegal;17/06/2020;5369;3606;6;2020
Serbia;17/06/2020;12522;11697;6;2020
Seychelles;17/06/2020;11;11;6;2020
Singapore;17/06/2020;41216;31938;6;2020
Slovakia;17/06/2020;1561;1437;6;2020
Slovenia;17/06/2020;1503;1359;6;2020
Somalia;17/06/2020;2696;685;6;2020
South Africa;17/06/2020;80412;44331;6;2020
Spain;17/06/2020;244683;150376;6;2020
Sri Lanka;17/06/2020;1924;1397;6;2020
Sudan;17/06/2020;8020;2966;6;2020
Suriname;17/06/2020;261;48;6;2020
Sweden;17/06/2020;54562;0;6;2020
Switzerland;17/06/2020;31187;28900;6;2020
Taiwan*;17/06/2020;445;434;6;2020
Tanzania;17/06/2020;509;183;6;2020
Thailand;17/06/2020;3135;2996;6;2020
Togo;17/06/2020;544;353;6;2020
Trinidad and Tobago;17/06/2020;123;109;6;2020
Tunisia;17/06/2020;1128;1004;6;2020
Turkey;17/06/2020;182727;154640;6;2020
Uganda;17/06/2020;732;420;6;2020
Ukraine;17/06/2020;33986;15485;6;2020
United Arab Emirates;17/06/2020;43364;29537;6;2020
United Kingdom;17/06/2020;144;128;6;2020
United Kingdom;17/06/2020;193;132;6;2020
United Kingdom;17/06/2020;570;512;6;2020
United Kingdom;17/06/2020;176;176;6;2020
United Kingdom;17/06/2020;336;312;6;2020
United Kingdom;17/06/2020;11;10;6;2020
United Kingdom;17/06/2020;274504;0;6;2020
Uruguay;17/06/2020;849;810;6;2020
US;17/06/2020;2163290;592191;6;2020
Uzbekistan;17/06/2020;5682;4131;6;2020
Venezuela;17/06/2020;3386;835;6;2020
Vietnam;17/06/2020;335;325;6;2020
